"id","date","manner_of_death","armed","age","gender","race","city","state","signs_of_mental_illness","threat_level","flee","body_camera"
863,"2015-09-24","shot","gun",17,"MALE","WHITE","Fountain","CO","False","attack","Not fleeing","False"
865,"2015-09-24","shot","screwdriver",30,"MALE","OTHER","St. Paul","MN","True","other","Not fleeing","False"
866,"2015-09-25","shot","unarmed",21,"MALE","WHITE","Akron","OH","False","undetermined","Other","False"
867,"2015-09-25","shot and Tasered","box cutter",33,"MALE","BLACK","Chicago","IL","False","other","Not fleeing","False"
868,"2015-09-25","shot","gun",45,"MALE","WHITE","Wilhoit","AZ","False","attack","Not fleeing","False"
869,"2015-09-26","shot","knife",46,"MALE","BLACK","Baton Rouge","LA","False","attack","Not fleeing","False"
870,"2015-09-26","shot","gun",23,"MALE","HISPANIC","Lovington","NM","False","attack","Not fleeing","False"
871,"2015-09-27","shot","knife",37,"FEMALE","HISPANIC","Los Angeles","CA","True","other","Not fleeing","True"
874,"2015-09-27","shot","gun",43,"MALE","WHITE","Rossville","GA","False","attack","Not fleeing","False"
875,"2015-09-27","shot","gun",40,"MALE","HISPANIC","Ponder","TX","False","attack","Not fleeing","False"
872,"2015-09-28","shot and Tasered","unarmed",31,"MALE","BLACK","Miami","FL","False","attack","Foot","False"
873,"2015-09-28","shot","toy weapon",59,"MALE","HISPANIC","San Ysidro","CA","False","attack","Not fleeing","True"
877,"2015-09-29","shot","blunt object",46,"MALE","NATIVE AMERICAN","Rapid City","SD","False","attack","Not fleeing","False"
880,"2015-09-29","shot","unarmed",37,"MALE","WHITE","Mora","MN","False","attack","Not fleeing","False"
876,"2015-09-30","shot","gun",28,"MALE","BLACK","Beckley","WV","False","attack","Car","False"
888,"2015-10-02","shot","gun",28,"MALE","HISPANIC","Sierra Vista","AZ","False","attack","Car","False"
889,"2015-10-02","shot and Tasered","knife",26,"MALE","HISPANIC","Rialto","CA","False","attack","Not fleeing","False"
890,"2015-10-02","shot","knife",55,"FEMALE","WHITE","Aloha","OR","True","other","Not fleeing","False"
892,"2015-10-02","shot","unarmed",29,"MALE","WHITE","Amarillo","TX","False","undetermined","Not fleeing","False"
886,"2015-10-04","shot","beer bottle",45,"MALE","","Van Nuys","CA","False","undetermined","Not fleeing","False"
887,"2015-10-04","shot","gun",27,"MALE","WHITE","Muscle Shoals","AL","True","attack","Foot","False"
891,"2015-10-04","shot","gun",31,"MALE","BLACK","Chicago","IL","False","attack","Not fleeing","False"
893,"2015-10-05","shot","gun",51,"MALE","WHITE","Hurst","TX","False","attack","Foot","False"
894,"2015-10-05","shot","gun",50,"MALE","WHITE","Woodbridge","NJ","False","attack","Not fleeing","False"
895,"2015-10-05","shot","unarmed",27,"MALE","OTHER","Akron","OH","False","other","Not fleeing","False"
957,"2015-10-05","shot","gun",18,"MALE","BLACK","Midwest City","OK","False","attack","Not fleeing","False"
896,"2015-10-06","shot","gun",39,"MALE","","Monterey","CA","True","attack","Not fleeing","False"
897,"2015-10-07","shot","machete",46,"MALE","HISPANIC","West Palm Beach","FL","False","attack","Not fleeing","False"
898,"2015-10-09","shot","knife",19,"MALE","BLACK","Columbia","MD","False","other","Not fleeing","False"
910,"2015-10-09","shot","gun",62,"FEMALE","","Aguanga","CA","False","attack","Not fleeing","False"
902,"2015-10-10","shot","vehicle",49,"MALE","WHITE","Beverly","MA","True","attack","Not fleeing","False"
903,"2015-10-10","shot","gun",31,"MALE","WHITE","Old Saybrook","CT","False","attack","Not fleeing","False"
904,"2015-10-10","shot","vehicle",38,"MALE","WHITE","Pinion Hills","CA","True","other","Car","False"
905,"2015-10-10","shot","crossbow",40,"MALE","WHITE","Cato Township","MI","False","attack","Not fleeing","False"
906,"2015-10-10","shot and Tasered","unknown weapon",35,"MALE","HISPANIC","Lisle","IL","False","undetermined","Not fleeing","False"
899,"2015-10-11","shot","undetermined",34,"MALE","HISPANIC","San Bernardino","CA","False","undetermined","Other","False"
900,"2015-10-11","shot","gun",44,"MALE","ASIAN","Lakes Charles","LA","False","attack","Not fleeing","False"
901,"2015-10-11","shot","gun",23,"MALE","BLACK","Taylors","SC","False","attack","Not fleeing","False"
907,"2015-10-11","shot","machete",43,"MALE","HISPANIC","West Odessa","TX","False","other","Car","False"
908,"2015-10-12","shot","gun",,"MALE","BLACK","Lawton","OK","False","attack","Not fleeing","False"
909,"2015-10-12","shot","gun",31,"MALE","WHITE","Brookhaven","MS","False","attack","Not fleeing","False"
912,"2015-10-14","shot","gun",27,"MALE","WHITE","Cartersville","GA","False","attack","Not fleeing","False"
913,"2015-10-14","shot","gun",46,"FEMALE","WHITE","Naples","FL","True","attack","Car","False"
914,"2015-10-14","shot","vehicle",18,"MALE","HISPANIC","Indio","CA","False","other","Car","False"
915,"2015-10-14","shot","gun",59,"MALE","","Seaside","CA","False","attack","Not fleeing","False"
918,"2015-10-14","shot","gun",57,"MALE","BLACK","Monroeville","AL","False","attack","Not fleeing","False"
916,"2015-10-15","shot","gun",15,"MALE","HISPANIC","Miami","FL","False","attack","Car","False"
917,"2015-10-15","shot","gun",25,"MALE","BLACK","Columbus","OH","False","attack","Not fleeing","False"
919,"2015-10-15","shot","gun",50,"FEMALE","WHITE","Las Vegas","NV","True","attack","Car","False"
920,"2015-10-15","shot","toy weapon",31,"MALE","WHITE","Parma","OH","False","attack","Car","False"
921,"2015-10-15","shot","gun",35,"MALE","WHITE","Kirkland","WA","False","attack","Foot","False"
922,"2015-10-15","shot","gun",27,"MALE","HISPANIC","San Francisco","CA","False","attack","Not fleeing","False"
923,"2015-10-15","shot","gun",20,"MALE","BLACK","Houston","TX","False","attack","Not fleeing","False"
924,"2015-10-16","shot","unarmed",27,"MALE","HISPANIC","Valinda","CA","False","attack","Not fleeing","False"
926,"2015-10-16","shot","gun",45,"MALE","","Barrow County","GA","False","attack","Not fleeing","False"
927,"2015-10-16","shot","undetermined",33,"MALE","BLACK","Columbus","MS","False","undetermined","Foot","False"
929,"2015-10-17","shot","toy weapon",22,"MALE","HISPANIC","Modesto","CA","False","attack","Not fleeing","False"
930,"2015-10-17","shot and Tasered","knife",28,"MALE","BLACK","York","PA","True","other","Not fleeing","False"
931,"2015-10-18","shot","gun",31,"MALE","BLACK","Palm Beach Gardens","FL","False","undetermined","Not fleeing","False"
932,"2015-10-18","shot","knife",28,"MALE","WHITE","Fresno","CA","True","attack","Not fleeing","False"
934,"2015-10-19","shot","vehicle",53,"MALE","BLACK","Los Angeles","CA","False","attack","Not fleeing","False"
935,"2015-10-20","shot","toy weapon",30,"MALE","WHITE","Louisville","KY","False","attack","Not fleeing","False"
936,"2015-10-20","shot","toy weapon",39,"MALE","BLACK","San Diego","CA","False","attack","Not fleeing","False"
937,"2015-10-20","shot","gun",40,"MALE","HISPANIC","Truth or Consequences","NM","False","attack","Not fleeing","False"
938,"2015-10-20","shot","knife",30,"MALE","WHITE","Mandeville","LA","False","attack","Not fleeing","False"
939,"2015-10-20","shot","gun",21,"MALE","WHITE","Cedar Rapids","IA","False","attack","Foot","False"
940,"2015-10-21","shot","knife",35,"MALE","HISPANIC","Calexico","CA","False","other","Other","False"
941,"2015-10-21","shot","unarmed",21,"MALE","HISPANIC","West Goshen","CA","True","attack","Not fleeing","False"
944,"2015-10-21","shot","gun",47,"MALE","WHITE","Kentwood","MI","True","attack","Not fleeing","False"
943,"2015-10-22","shot","knife",38,"MALE","BLACK","Shreveport","LA","False","attack","Not fleeing","False"
945,"2015-10-22","shot","gun",36,"MALE","BLACK","Carmichael","CA","False","attack","Car","False"
946,"2015-10-22","shot","undetermined",53,"MALE","WHITE","Pine Top","KY","False","other","Not fleeing","False"
1283,"2015-10-24","shot","gun",,"MALE","","New Paltz","NY","False","attack","Not fleeing","False"
947,"2015-10-24","shot","gun",34,"MALE","HISPANIC","Highgrove","CA","False","attack","Not fleeing","False"
948,"2015-10-24","shot","gun",34,"MALE","BLACK","Cape Coral","FL","False","attack","Not fleeing","True"
950,"2015-10-24","shot","undetermined",30,"MALE","BLACK","Cathedral City","CA","False","undetermined","Not fleeing","False"
951,"2015-10-24","shot","gun",28,"MALE","WHITE","Zanesville","OH","True","attack","Not fleeing","False"
952,"2015-10-24","shot","gun",47,"MALE","WHITE","Paddock Lake","WI","False","attack","Not fleeing","False"
953,"2015-10-24","shot","undetermined",49,"MALE","WHITE","Kenai Peninsula","AK","False","attack","Not fleeing","False"
949,"2015-10-25","shot","gun",36,"MALE","WHITE","Talking Rock","GA","False","attack","Not fleeing","False"
954,"2015-10-26","shot","vehicle",45,"MALE","BLACK","Frederick","MD","False","other","Not fleeing","False"
955,"2015-10-26","shot","gun",21,"FEMALE","BLACK","Washington","DC","False","attack","Not fleeing","False"
956,"2015-10-26","shot","unarmed",18,"MALE","OTHER","Tampa","FL","False","attack","Foot","False"
960,"2015-10-27","shot","gun",25,"MALE","BLACK","Savannah","GA","False","attack","Not fleeing","True"
958,"2015-10-28","shot","unarmed",29,"MALE","BLACK","Point Loma","CA","False","attack","Not fleeing","False"
959,"2015-10-28","shot","gun",57,"MALE","WHITE","Smithville","MS","False","attack","Not fleeing","False"
961,"2015-10-28","shot","gun",34,"MALE","BLACK","Jacksonville","FL","False","attack","Not fleeing","False"
962,"2015-10-28","shot","gun",35,"MALE","WHITE","Salem","OR","False","attack","Car","False"
964,"2015-10-29","shot","gun",,"MALE","BLACK","Columbus","OH","False","other","Not fleeing","False"
965,"2015-10-29","shot","gun",18,"MALE","WHITE","Hohenwald","TN","False","attack","Not fleeing","False"
966,"2015-10-30","shot","gun",62,"MALE","WHITE","Burkesville","KY","False","attack","Other","False"
967,"2015-10-30","shot","gun",29,"MALE","HISPANIC","Mesquite","TX","False","attack","Car","False"
968,"2015-10-30","shot","gun",25,"MALE","BLACK","Houston","TX","False","other","Foot","False"
971,"2015-10-30","shot and Tasered","knife",30,"MALE","WHITE","Norwood","OK","False","attack","Foot","False"
969,"2015-10-31","shot","gun",33,"MALE","WHITE","Colorado Springs","CO","False","attack","Not fleeing","False"
970,"2015-10-31","shot","unarmed",56,"MALE","BLACK","Opelika","AL","False","other","Car","False"
972,"2015-11-01","shot","gun",49,"MALE","WHITE","Hutchinson","MN","False","attack","Not fleeing","False"
973,"2015-11-01","shot","gun",20,"MALE","WHITE","Eureka","CA","False","attack","Not fleeing","False"
974,"2015-11-01","shot","gun",62,"MALE","WHITE","Council","ID","False","undetermined","Not fleeing","True"
975,"2015-11-02","shot","gun",62,"MALE","BLACK","Washington","DC","False","attack","Car","False"
980,"2015-11-03","shot","unarmed",6,"MALE","WHITE","Marksville","LA","False","other","Car","True"
977,"2015-11-04","shot","gun",30,"MALE","WHITE","Springfield","MO","False","attack","Foot","False"
978,"2015-11-04","shot","gun",57,"MALE","BLACK","Houston","TX","False","attack","Car","False"
979,"2015-11-04","shot","knife",18,"MALE","OTHER","Merced","CA","False","attack","Foot","False"
981,"2015-11-04","shot","unarmed",47,"MALE","WHITE","Pacific Beach","CA","False","other","Foot","True"
983,"2015-11-05","shot","gun",48,"MALE","WHITE","Morgantown","WV","False","attack","Not fleeing","False"
984,"2015-11-05","shot","gun",20,"MALE","WHITE","Hominy","OK","True","attack","Car","False"
985,"2015-11-05","shot","hammer",30,"MALE","WHITE","Lakeshire","MO","False","attack","Not fleeing","False"
987,"2015-11-05","shot","gun",36,"FEMALE","WHITE","Goose Creek","SC","True","attack","Not fleeing","False"
986,"2015-11-06","shot","gun",51,"MALE","WHITE","Portland","OR","True","attack","Not fleeing","False"
988,"2015-11-06","shot","vehicle",55,"MALE","WHITE","Las Vegas","NV","False","other","Car","False"
992,"2015-11-06","shot","undetermined",48,"MALE","WHITE","Wadesboro","NC","False","undetermined","Not fleeing","False"
989,"2015-11-09","shot","vehicle",20,"MALE","BLACK","Spartanburg","SC","False","attack","Car","False"
991,"2015-11-09","shot","gun",25,"MALE","HISPANIC","North Laredo","TX","True","attack","Not fleeing","False"
993,"2015-11-09","shot","gun",26,"MALE","WHITE","Braxton County","WV","False","attack","Not fleeing","False"
994,"2015-11-09","shot","gun",45,"MALE","HISPANIC","San Jose","CA","False","attack","Not fleeing","False"
1001,"2015-11-09","shot and Tasered","bean-bag gun",35,"MALE","HISPANIC","Los Angeles","CA","False","other","Not fleeing","False"
1161,"2015-11-10","shot","toy weapon",63,"MALE","WHITE","Colorado Springs","CO","True","attack","Not fleeing","False"
995,"2015-11-10","shot","gun",34,"MALE","HISPANIC","Chico","CA","False","attack","Not fleeing","False"
996,"2015-11-10","shot","vehicle",36,"MALE","HISPANIC","Brighton","CO","False","other","Car","False"
1013,"2015-11-10","shot","gun",22,"MALE","WHITE","Dillon","MT","False","attack","Not fleeing","False"
997,"2015-11-11","shot","vehicle",31,"MALE","HISPANIC","Albuquerque","NM","False","other","Car","False"
998,"2015-11-11","shot","gun",25,"MALE","HISPANIC","San Francisco","CA","False","attack","Not fleeing","False"
999,"2015-11-11","shot","gun",57,"MALE","WHITE","Aiken","SC","False","attack","Not fleeing","False"
1000,"2015-11-11","shot","gun",32,"MALE","BLACK","Baltimore","MD","False","attack","Not fleeing","False"
1002,"2015-11-12","shot","knife",42,"MALE","BLACK","Sunnyvale","CA","False","other","Not fleeing","False"
1005,"2015-11-13","shot","toy weapon",52,"MALE","WHITE","Gibson County","TN","False","attack","Not fleeing","False"
1007,"2015-11-13","shot","undetermined",25,"MALE","HISPANIC","Jurupa Valley","CA","False","undetermined","","False"
1008,"2015-11-13","shot","gun",25,"MALE","WHITE","Eden","GA","False","attack","Foot","False"
1006,"2015-11-14","shot","hammer",31,"MALE","HISPANIC","Jurupa Valley","CA","False","other","Not fleeing","False"
1003,"2015-11-15","shot","toy weapon",39,"MALE","BLACK","Oakland","CA","False","attack","Not fleeing","False"
1004,"2015-11-15","shot and Tasered","Taser",32,"MALE","WHITE","Spring Lake","NC","False","attack","Not fleeing","False"
1009,"2015-11-15","shot","unknown weapon",16,"MALE","BLACK","Germantown","PA","False","attack","Not fleeing","False"
1012,"2015-11-15","shot","unarmed",24,"MALE","BLACK","Minneapolis","MN","False","undetermined","Not fleeing","False"
1228,"2015-11-16","shot","vehicle",28,"MALE","WHITE","Leon County","TX","False","undetermined","Car","False"
1014,"2015-11-16","shot","vehicle",25,"MALE","WHITE","Whitfield County","GA","False","other","Car","False"
1141,"2015-11-17","shot","gun",41,"MALE","WHITE","Weatherford","TX","False","undetermined","Car","False"
1010,"2015-11-17","shot","gun",28,"MALE","BLACK","Miami","FL","True","attack","Foot","False"
1011,"2015-11-17","shot","gun",21,"MALE","BLACK","Cayce","SC","False","attack","Not fleeing","False"
1015,"2015-11-17","shot","vehicle",30,"MALE","BLACK","Weatherford","TX","False","other","Car","False"
1016,"2015-11-17","shot","unarmed",58,"MALE","WHITE","Arlington","GA","False","other","Not fleeing","False"
1018,"2015-11-17","shot","gun",47,"MALE","WHITE","Little Egg Harbor","NJ","True","attack","Not fleeing","False"
1017,"2015-11-18","shot","unknown weapon",25,"MALE","BLACK","Opa-Locka","FL","False","other","Not fleeing","False"
1019,"2015-11-18","shot","gun",44,"MALE","BLACK","Berrien County","MI","False","attack","Not fleeing","False"
1020,"2015-11-19","shot","gun",34,"MALE","BLACK","Manatee","FL","False","attack","","False"
1021,"2015-11-19","shot","knife",27,"MALE","BLACK","Fort Pierce","FL","False","attack","Not fleeing","False"
1022,"2015-11-19","shot","knife",34,"MALE","BLACK","Washington","DC","False","other","Not fleeing","False"
1024,"2015-11-20","shot","gun",39,"MALE","WHITE","Paulding County","GA","True","attack","Not fleeing","False"
1023,"2015-11-20","shot","unarmed",29,"MALE","BLACK","Barstow","CA","True","attack","Not fleeing","False"
1026,"2015-11-21","shot","unarmed",24,"MALE","WHITE","Colbert","OK","False","attack","Foot","False"
1025,"2015-11-22","shot","knife",47,"MALE","WHITE","Fontana","CA","True","attack","Not fleeing","False"
1027,"2015-11-22","shot","gun",45,"MALE","WHITE","Reno","NV","False","attack","Not fleeing","False"
1029,"2015-11-22","shot","gun",28,"MALE","HISPANIC","Denver","CO","False","attack","Not fleeing","False"
1028,"2015-11-23","shot and Tasered","knife",49,"MALE","HISPANIC","Corpus Christi","TX","False","other","Not fleeing","True"
1030,"2015-11-23","shot","gun",50,"MALE","WHITE","Columbus","OH","False","attack","Not fleeing","False"
1031,"2015-11-24","shot","toy weapon",45,"MALE","WHITE","Columbia Heights","MN","False","other","Not fleeing","False"
1032,"2015-11-24","shot and Tasered","toy weapon",32,"MALE","WHITE","Las Vegas","NV","True","attack","Foot","True"
1033,"2015-11-24","shot","gun",24,"MALE","BLACK","Camden","NJ","False","attack","Not fleeing","False"
1034,"2015-11-25","shot","knife",23,"MALE","WHITE","Springfield","MO","False","attack","Not fleeing","False"
1035,"2015-11-25","shot","gun",52,"MALE","WHITE","Eagar","AZ","False","attack","Not fleeing","False"
